t,i,num_sampled,num_new_elements,total_sample_size
1,1,80,80,80
1,2,86,78,158
1,3,81,68,226
1,4,80,71,297
1,5,87,73,370
1,6,87,72,442
1,7,83,72,514
1,8,96,86,600
1,9,96,77,677
1,10,89,73,750
1,11,92,72,822
1,12,87,70,892
1,13,92,77,969
1,14,96,78,1047
1,15,89,74,1121
1,16,95,74,1195
1,17,92,71,1266
1,18,94,77,1343
1,19,96,78,1421
1,20,92,68,1489
1,21,90,70,1559
1,22,98,72,1631
1,23,93,70,1701
1,24,92,68,1769
1,25,95,67,1836
1,26,91,73,1909
1,27,95,73,1982
1,28,94,74,2056
1,29,90,67,2123
1,30,90,72,2195
1,31,90,59,2254
1,32,96,74,2328
1,33,89,65,2393
1,34,89,58,2451
1,35,93,65,2516
1,36,92,69,2585
1,37,92,68,2653
1,38,87,64,2717
1,39,90,71,2788
1,40,85,62,2850
1,41,94,71,2921
1,42,96,68,2989
1,43,97,70,3059
1,44,93,72,3131
1,45,86,63,3194
1,46,91,69,3263
1,47,91,73,3336
1,48,99,70,3406
1,49,95,71,3477
1,50,90,64,3541
2,1,68,68,68
2,2,74,66,134
2,3,69,56,190
2,4,87,68,258
2,5,81,68,326
2,6,82,68,394
2,7,85,71,465
2,8,85,67,532
2,9,85,65,597
2,10,88,67,664
2,11,88,64,728
2,12,86,63,791
2,13,91,69,860
2,14,89,68,928
2,15,84,64,992
2,16,85,65,1057
2,17,94,69,1126
2,18,90,70,1196
2,19,91,67,1263
2,20,90,68,1331
2,21,92,72,1403
2,22,87,68,1471
2,23,91,70,1541
2,24,95,77,1618
2,25,92,67,1685
2,26,87,68,1753
2,27,85,67,1820
2,28,89,72,1892
2,29,92,71,1963
2,30,85,57,2020
2,31,90,63,2083
2,32,88,66,2149
2,33,90,69,2218
2,34,87,61,2279
2,35,86,65,2344
2,36,90,61,2405
2,37,88,66,2471
2,38,85,64,2535
2,39,88,64,2599
2,40,89,67,2666
2,41,91,68,2734
2,42,92,61,2795
2,43,93,70,2865
2,44,88,69,2934
2,45,91,64,2998
2,46,87,67,3065
2,47,95,76,3141
2,48,93,66,3207
2,49,95,67,3274
2,50,95,69,3343
3,1,67,67,67
3,2,73,66,133
3,3,86,79,212
3,4,78,61,273
3,5,79,65,338
3,6,81,64,402
3,7,82,72,474
3,8,81,62,536
3,9,92,78,614
3,10,91,73,687
3,11,85,60,747
3,12,85,65,812
3,13,80,58,870
3,14,79,64,934
3,15,82,66,1000
3,16,87,71,1071
3,17,89,70,1141
3,18,91,71,1212
3,19,91,75,1287
3,20,90,75,1362
3,21,85,73,1435
3,22,90,65,1500
3,23,92,68,1568
3,24,91,64,1632
3,25,85,61,1693
3,26,84,63,1756
3,27,92,73,1829
3,28,91,71,1900
3,29,83,61,1961
3,30,92,76,2037
3,31,85,64,2101
3,32,87,65,2166
3,33,91,63,2229
3,34,94,70,2299
3,35,78,52,2351
3,36,85,60,2411
3,37,91,62,2473
3,38,91,61,2534
3,39,87,62,2596
3,40,86,60,2656
3,41,94,68,2724
3,42,93,65,2789
3,43,90,61,2850
3,44,87,63,2913
3,45,81,57,2970
3,46,91,66,3036
3,47,89,58,3094
3,48,89,68,3162
3,49,88,66,3228
3,50,83,62,3290
4,1,85,85,85
4,2,87,84,169
4,3,80,66,235
4,4,86,70,305
4,5,89,70,375
4,6,79,65,440
4,7,85,65,505
4,8,91,71,576
4,9,84,66,642
4,10,89,74,716
4,11,85,67,783
4,12,84,64,847
4,13,85,65,912
4,14,90,63,975
4,15,95,75,1050
4,16,87,69,1119
4,17,89,69,1188
4,18,91,67,1255
4,19,88,67,1322
4,20,90,64,1386
4,21,83,61,1447
4,22,88,71,1518
4,23,89,70,1588
4,24,94,67,1655
4,25,91,62,1717
4,26,91,72,1789
4,27,92,65,1854
4,28,90,76,1930
4,29,94,72,2002
4,30,91,70,2072
4,31,90,65,2137
4,32,90,73,2210
4,33,92,71,2281
4,34,91,65,2346
4,35,92,67,2413
4,36,95,78,2491
4,37,93,67,2558
4,38,86,67,2625
4,39,91,66,2691
4,40,94,66,2757
4,41,95,77,2834
4,42,95,70,2904
4,43,93,77,2981
4,44,90,70,3051
4,45,85,61,3112
4,46,86,59,3171
4,47,94,70,3241
4,48,94,72,3313
4,49,87,58,3371
4,50,93,65,3436
5,1,85,85,85
5,2,87,83,168
5,3,85,72,240
5,4,83,74,314
5,5,91,71,385
5,6,86,67,452
5,7,92,76,528
5,8,80,66,594
5,9,91,71,665
5,10,91,70,735
5,11,92,74,809
5,12,89,73,882
5,13,88,69,951
5,14,90,69,1020
5,15,98,75,1095
5,16,93,76,1171
5,17,95,77,1248
5,18,88,63,1311
5,19,94,69,1380
5,20,94,69,1449
5,21,92,68,1517
5,22,93,70,1587
5,23,90,64,1651
5,24,84,63,1714
5,25,95,64,1778
5,26,91,63,1841
5,27,96,75,1916
5,28,92,72,1988
5,29,96,77,2065
5,30,93,67,2132
5,31,95,68,2200
5,32,91,66,2266
5,33,94,72,2338
5,34,92,71,2409
5,35,89,68,2477
5,36,92,73,2550
5,37,94,72,2622
5,38,89,61,2683
5,39,90,61,2744
5,40,88,65,2809
5,41,89,62,2871
5,42,90,68,2939
5,43,93,68,3007
5,44,89,67,3074
5,45,94,71,3145
5,46,89,72,3217
5,47,91,74,3291
5,48,92,70,3361
5,49,90,63,3424
5,50,95,71,3495
6,1,73,73,73
6,2,85,82,155
6,3,90,80,235
6,4,89,76,311
6,5,87,74,385
6,6,95,79,464
6,7,90,71,535
6,8,86,75,610
6,9,92,79,689
6,10,92,75,764
6,11,90,65,829
6,12,86,70,899
6,13,94,74,973
6,14,91,71,1044
6,15,88,66,1110
6,16,90,67,1177
6,17,86,68,1245
6,18,94,79,1324
6,19,91,77,1401
6,20,90,72,1473
6,21,90,73,1546
6,22,85,66,1612
6,23,88,73,1685
6,24,91,67,1752
6,25,93,74,1826
6,26,88,71,1897
6,27,89,65,1962
6,28,95,67,2029
6,29,94,78,2107
6,30,92,72,2179
6,31,92,67,2246
6,32,87,61,2307
6,33,90,68,2375
6,34,88,61,2436
6,35,91,67,2503
6,36,90,71,2574
6,37,89,64,2638
6,38,97,75,2713
6,39,90,65,2778
6,40,90,69,2847
6,41,85,69,2916
6,42,93,69,2985
6,43,93,70,3055
6,44,92,67,3122
6,45,91,68,3190
6,46,97,72,3262
6,47,95,70,3332
6,48,90,72,3404
6,49,93,72,3476
6,50,95,70,3546
7,1,89,89,89
7,2,85,80,169
7,3,89,80,249
7,4,90,77,326
7,5,88,75,401
7,6,92,76,477
7,7,93,76,553
7,8,89,72,625
7,9,94,81,706
7,10,89,72,778
7,11,95,84,862
7,12,92,77,939
7,13,90,71,1010
7,14,91,72,1082
7,15,93,69,1151
7,16,91,68,1219
7,17,89,68,1287
7,18,88,66,1353
7,19,86,70,1423
7,20,93,69,1492
7,21,95,74,1566
7,22,93,78,1644
7,23,89,74,1718
7,24,93,77,1795
7,25,91,68,1863
7,26,96,79,1942
7,27,95,73,2015
7,28,90,72,2087
7,29,87,58,2145
7,30,95,72,2217
7,31,89,71,2288
7,32,91,73,2361
7,33,90,72,2433
7,34,95,75,2508
7,35,93,75,2583
7,36,89,67,2650
7,37,91,74,2724
7,38,97,75,2799
7,39,94,78,2877
7,40,94,77,2954
7,41,97,76,3030
7,42,95,74,3104
7,43,93,76,3180
7,44,93,72,3252
7,45,96,74,3326
7,46,94,75,3401
7,47,94,72,3473
7,48,96,70,3543
7,49,93,69,3612
7,50,90,66,3678
8,1,88,88,88
8,2,79,72,160
8,3,87,79,239
8,4,87,74,313
8,5,93,76,389
8,6,85,64,453
8,7,89,71,524
8,8,84,64,588
8,9,90,68,656
8,10,89,60,716
8,11,96,74,790
8,12,93,75,865
8,13,87,63,928
8,14,89,66,994
8,15,86,67,1061
8,16,84,67,1128
8,17,88,65,1193
8,18,85,62,1255
8,19,91,65,1320
8,20,87,68,1388
8,21,93,70,1458
8,22,86,64,1522
8,23,91,70,1592
8,24,96,70,1662
8,25,91,72,1734
8,26,85,65,1799
8,27,90,68,1867
8,28,89,59,1926
8,29,90,67,1993
8,30,89,69,2062
8,31,93,64,2126
8,32,94,67,2193
8,33,97,69,2262
8,34,96,73,2335
8,35,89,61,2396
8,36,92,72,2468
8,37,94,69,2537
8,38,90,66,2603
8,39,91,70,2673
8,40,89,63,2736
8,41,89,69,2805
8,42,91,74,2879
8,43,92,65,2944
8,44,90,64,3008
8,45,92,70,3078
8,46,91,73,3151
8,47,93,70,3221
8,48,91,61,3282
8,49,92,68,3350
8,50,93,64,3414
9,1,86,86,86
9,2,83,78,164
9,3,90,81,245
9,4,88,75,320
9,5,88,66,386
9,6,85,67,453
9,7,86,69,522
9,8,89,74,596
9,9,84,64,660
9,10,89,61,721
9,11,91,74,795
9,12,93,69,864
9,13,89,68,932
9,14,84,61,993
9,15,92,76,1069
9,16,93,67,1136
9,17,91,67,1203
9,18,92,71,1274
9,19,95,73,1347
9,20,92,74,1421
9,21,87,64,1485
9,22,96,81,1566
9,23,94,67,1633
9,24,95,73,1706
9,25,89,68,1774
9,26,94,66,1840
9,27,95,70,1910
9,28,94,71,1981
9,29,90,72,2053
9,30,91,73,2126
9,31,94,67,2193
9,32,90,71,2264
9,33,90,68,2332
9,34,92,68,2400
9,35,91,74,2474
9,36,91,65,2539
9,37,89,70,2609
9,38,90,71,2680
9,39,96,71,2751
9,40,93,67,2818
9,41,84,68,2886
9,42,94,74,2960
9,43,96,75,3035
9,44,90,63,3098
9,45,86,57,3155
9,46,96,69,3224
9,47,93,75,3299
9,48,92,74,3373
9,49,94,70,3443
9,50,92,76,3519
10,1,83,83,83
10,2,85,82,165
10,3,87,79,244
10,4,94,84,328
10,5,94,85,413
10,6,89,77,490
10,7,88,70,560
10,8,91,77,637
10,9,91,76,713
10,10,87,68,781
10,11,93,75,856
10,12,89,79,935
10,13,88,66,1001
10,14,91,67,1068
10,15,88,79,1147
10,16,93,80,1227
10,17,88,65,1292
10,18,89,69,1361
10,19,90,69,1430
10,20,92,75,1505
10,21,91,65,1570
10,22,92,67,1637
10,23,89,69,1706
10,24,92,70,1776
10,25,94,83,1859
10,26,86,67,1926
10,27,93,74,2000
10,28,95,79,2079
10,29,92,76,2155
10,30,95,73,2228
10,31,95,75,2303
10,32,97,76,2379
10,33,92,59,2438
10,34,93,70,2508
10,35,96,75,2583
10,36,90,64,2647
10,37,91,75,2722
10,38,99,70,2792
10,39,95,72,2864
10,40,93,73,2937
10,41,90,72,3009
10,42,95,76,3085
10,43,90,66,3151
10,44,93,67,3218
10,45,91,67,3285
10,46,91,67,3352
10,47,100,78,3430
10,48,88,63,3493
10,49,89,68,3561
10,50,89,68,3629
11,1,80,80,80
11,2,81,69,149
11,3,93,81,230
11,4,76,67,297
11,5,87,71,368
11,6,86,66,434
11,7,89,77,511
11,8,85,60,571
11,9,90,73,644
11,10,87,70,714
11,11,88,79,793
11,12,87,70,863
11,13,91,67,930
11,14,87,73,1003
11,15,83,67,1070
11,16,91,66,1136
11,17,89,75,1211
11,18,85,65,1276
11,19,88,63,1339
11,20,88,66,1405
11,21,96,75,1480
11,22,94,74,1554
11,23,89,71,1625
11,24,99,76,1701
11,25,91,70,1771
11,26,95,73,1844
11,27,87,62,1906
11,28,89,58,1964
11,29,92,70,2034
11,30,95,82,2116
11,31,87,61,2177
11,32,93,69,2246
11,33,96,73,2319
11,34,91,63,2382
11,35,89,66,2448
11,36,90,73,2521
11,37,88,63,2584
11,38,91,65,2649
11,39,94,72,2721
11,40,91,65,2786
11,41,88,62,2848
11,42,93,72,2920
11,43,91,67,2987
11,44,88,70,3057
11,45,85,67,3124
11,46,92,70,3194
11,47,92,64,3258
11,48,97,71,3329
11,49,95,69,3398
11,50,96,68,3466
12,1,82,82,82
12,2,86,78,160
12,3,80,70,230
12,4,92,78,308
12,5,84,68,376
12,6,88,73,449
12,7,92,74,523
12,8,95,74,597
12,9,88,62,659
12,10,89,67,726
12,11,92,75,801
12,12,90,71,872
12,13,89,72,944
12,14,88,67,1011
12,15,84,57,1068
12,16,87,67,1135
12,17,87,67,1202
12,18,87,68,1270
12,19,93,74,1344
12,20,84,61,1405
12,21,92,66,1471
12,22,91,71,1542
12,23,88,69,1611
12,24,88,65,1676
12,25,88,63,1739
12,26,87,61,1800
12,27,93,65,1865
12,28,86,63,1928
12,29,88,63,1991
12,30,86,63,2054
12,31,89,68,2122
12,32,91,68,2190
12,33,92,69,2259
12,34,86,59,2318
12,35,86,64,2382
12,36,95,65,2447
12,37,86,62,2509
12,38,84,67,2576
12,39,87,63,2639
12,40,86,64,2703
12,41,93,73,2776
12,42,91,67,2843
12,43,91,67,2910
12,44,91,72,2982
12,45,94,70,3052
12,46,96,69,3121
12,47,90,65,3186
12,48,90,61,3247
12,49,92,66,3313
12,50,88,63,3376
13,1,73,73,73
13,2,76,65,138
13,3,78,65,203
13,4,82,66,269
13,5,81,60,329
13,6,83,68,397
13,7,84,67,464
13,8,84,75,539
13,9,82,67,606
13,10,90,74,680
13,11,91,65,745
13,12,80,53,798
13,13,88,69,867
13,14,91,75,942
13,15,81,57,999
13,16,92,71,1070
13,17,89,67,1137
13,18,89,73,1210
13,19,87,68,1278
13,20,90,63,1341
13,21,84,66,1407
13,22,86,59,1466
13,23,90,72,1538
13,24,88,64,1602
13,25,86,62,1664
13,26,92,70,1734
13,27,83,63,1797
13,28,91,65,1862
13,29,85,63,1925
13,30,87,69,1994
13,31,86,63,2057
13,32,89,63,2120
13,33,86,66,2186
13,34,94,70,2256
13,35,91,68,2324
13,36,88,62,2386
13,37,83,57,2443
13,38,88,64,2507
13,39,89,72,2579
13,40,88,60,2639
13,41,91,66,2705
13,42,80,55,2760
13,43,83,60,2820
13,44,82,56,2876
13,45,88,67,2943
13,46,91,65,3008
13,47,85,56,3064
13,48,94,73,3137
13,49,89,65,3202
13,50,83,55,3257
14,1,44,44,44
14,2,58,55,99
14,3,63,56,155
14,4,69,60,215
14,5,69,60,275
14,6,73,65,340
14,7,70,58,398
14,8,76,68,466
14,9,72,58,524
14,10,80,65,589
14,11,77,61,650
14,12,72,56,706
14,13,81,66,772
14,14,84,73,845
14,15,84,66,911
14,16,74,62,973
14,17,86,72,1045
14,18,78,62,1107
14,19,87,73,1180
14,20,81,68,1248
14,21,86,73,1321
14,22,85,68,1389
14,23,76,58,1447
14,24,78,64,1511
14,25,87,72,1583
14,26,85,72,1655
14,27,80,59,1714
14,28,86,66,1780
14,29,88,73,1853
14,30,87,67,1920
14,31,91,71,1991
14,32,81,58,2049
14,33,87,61,2110
14,34,87,60,2170
14,35,85,70,2240
14,36,87,59,2299
14,37,91,74,2373
14,38,90,67,2440
14,39,84,60,2500
14,40,90,61,2561
14,41,78,65,2626
14,42,76,60,2686
14,43,88,65,2751
14,44,90,70,2821
14,45,89,70,2891
14,46,86,66,2957
14,47,90,71,3028
14,48,90,69,3097
14,49,91,70,3167
14,50,84,61,3228
15,1,45,45,45
15,2,59,49,94
15,3,65,58,152
15,4,63,50,202
15,5,74,63,265
15,6,70,59,324
15,7,74,62,386
15,8,78,68,454
15,9,85,65,519
15,10,76,55,574
15,11,74,61,635
15,12,75,55,690
15,13,82,68,758
15,14,79,64,822
15,15,83,62,884
15,16,81,62,946
15,17,83,64,1010
15,18,83,66,1076
15,19,78,59,1135
15,20,81,59,1194
15,21,84,64,1258
15,22,88,68,1326
15,23,83,63,1389
15,24,88,70,1459
15,25,89,71,1530
15,26,83,71,1601
15,27,76,62,1663
15,28,80,62,1725
15,29,81,55,1780
15,30,79,64,1844
15,31,89,65,1909
15,32,83,59,1968
15,33,84,66,2034
15,34,82,64,2098
15,35,84,61,2159
15,36,84,61,2220
15,37,84,66,2286
15,38,85,58,2344
15,39,84,60,2404
15,40,84,61,2465
15,41,78,60,2525
15,42,83,60,2585
15,43,86,62,2647
15,44,92,70,2717
15,45,89,67,2784
15,46,76,61,2845
15,47,94,66,2911
15,48,86,66,2977
15,49,89,71,3048
15,50,85,61,3109
16,1,47,47,47
16,2,64,58,105
16,3,60,50,155
16,4,61,52,207
16,5,72,55,262
16,6,70,56,318
16,7,85,72,390
16,8,78,63,453
16,9,85,65,518
16,10,81,63,581
16,11,90,73,654
16,12,78,63,717
16,13,92,74,791
16,14,79,60,851
16,15,83,59,910
16,16,84,65,975
16,17,82,61,1036
16,18,83,66,1102
16,19,80,59,1161
16,20,87,68,1229
16,21,89,70,1299
16,22,83,61,1360
16,23,80,55,1415
16,24,77,62,1477
16,25,86,68,1545
16,26,83,64,1609
16,27,83,59,1668
16,28,91,70,1738
16,29,87,68,1806
16,30,87,66,1872
16,31,89,72,1944
16,32,89,65,2009
16,33,84,59,2068
16,34,87,69,2137
16,35,82,61,2198
16,36,88,71,2269
16,37,88,69,2338
16,38,92,65,2403
16,39,87,61,2464
16,40,82,64,2528
16,41,91,65,2593
16,42,94,68,2661
16,43,84,59,2720
16,44,86,61,2781
16,45,82,63,2844
16,46,89,66,2910
16,47,84,57,2967
16,48,93,69,3036
16,49,91,66,3102
16,50,85,61,3163
17,1,57,57,57
17,2,69,61,118
17,3,75,68,186
17,4,79,61,247
17,5,78,66,313
17,6,75,60,373
17,7,85,59,432
17,8,81,62,494
17,9,86,68,562
17,10,76,58,620
17,11,87,66,686
17,12,85,59,745
17,13,82,58,803
17,14,88,62,865
17,15,82,58,923
17,16,92,74,997
17,17,85,58,1055
17,18,89,73,1128
17,19,86,69,1197
17,20,88,59,1256
17,21,88,66,1322
17,22,85,58,1380
17,23,87,69,1449
17,24,88,65,1514
17,25,91,66,1580
17,26,89,67,1647
17,27,85,59,1706
17,28,89,58,1764
17,29,89,60,1824
17,30,89,64,1888
17,31,83,61,1949
17,32,89,65,2014
17,33,89,62,2076
17,34,82,57,2133
17,35,83,64,2197
17,36,82,60,2257
17,37,89,54,2311
17,38,76,50,2361
17,39,83,65,2426
17,40,89,76,2502
17,41,86,58,2560
17,42,83,59,2619
17,43,89,59,2678
17,44,94,60,2738
17,45,80,58,2796
17,46,93,67,2863
17,47,84,52,2915
17,48,92,64,2979
17,49,86,62,3041
17,50,83,53,3094
18,1,75,75,75
18,2,71,63,138
18,3,82,70,208
18,4,87,76,284
18,5,83,64,348
18,6,83,70,418
18,7,87,60,478
18,8,88,71,549
18,9,82,68,617
18,10,87,69,686
18,11,88,69,755
18,12,91,68,823
18,13,84,63,886
18,14,84,62,948
18,15,90,69,1017
18,16,86,68,1085
18,17,89,66,1151
18,18,98,82,1233
18,19,94,71,1304
18,20,88,67,1371
18,21,86,67,1438
18,22,90,70,1508
18,23,90,66,1574
18,24,90,63,1637
18,25,86,65,1702
18,26,91,69,1771
18,27,97,72,1843
18,28,90,68,1911
18,29,90,69,1980
18,30,92,78,2058
18,31,94,69,2127
18,32,90,60,2187
18,33,88,70,2257
18,34,93,65,2322
18,35,95,76,2398
18,36,95,78,2476
18,37,92,78,2554
18,38,87,63,2617
18,39,92,70,2687
18,40,95,70,2757
18,41,87,65,2822
18,42,96,80,2902
18,43,88,68,2970
18,44,92,63,3033
18,45,89,67,3100
18,46,93,68,3168
18,47,91,72,3240
18,48,90,66,3306
18,49,93,58,3364
18,50,89,61,3425
19,1,79,79,79
19,2,78,73,152
19,3,87,74,226
19,4,85,67,293
19,5,82,73,366
19,6,81,68,434
19,7,85,65,499
19,8,94,80,579
19,9,87,71,650
19,10,84,66,716
19,11,90,70,786
19,12,84,62,848
19,13,86,65,913
19,14,91,68,981
19,15,87,67,1048
19,16,89,68,1116
19,17,86,65,1181
19,18,89,71,1252
19,19,88,62,1314
19,20,86,60,1374
19,21,87,67,1441
19,22,91,66,1507
19,23,89,64,1571
19,24,84,64,1635
19,25,87,61,1696
19,26,84,61,1757
19,27,86,63,1820
19,28,90,65,1885
19,29,91,68,1953
19,30,95,71,2024
19,31,93,64,2088
19,32,84,61,2149
19,33,88,57,2206
19,34,87,65,2271
19,35,88,70,2341
19,36,83,66,2407
19,37,89,65,2472
19,38,87,67,2539
19,39,81,59,2598
19,40,86,59,2657
19,41,88,63,2720
19,42,88,64,2784
19,43,88,68,2852
19,44,89,59,2911
19,45,94,70,2981
19,46,93,71,3052
19,47,84,55,3107
19,48,90,72,3179
19,49,82,59,3238
19,50,80,61,3299
20,1,68,68,68
20,2,74,66,134
20,3,75,68,202
20,4,82,68,270
20,5,82,67,337
20,6,86,72,409
20,7,85,68,477
20,8,83,59,536
20,9,82,65,601
20,10,85,69,670
20,11,82,66,736
20,12,94,66,802
20,13,92,76,878
20,14,84,61,939
20,15,93,70,1009
20,16,83,62,1071
20,17,83,66,1137
20,18,86,64,1201
20,19,88,63,1264
20,20,95,68,1332
20,21,88,64,1396
20,22,85,65,1461
20,23,88,67,1528
20,24,87,64,1592
20,25,89,65,1657
20,26,83,67,1724
20,27,85,55,1779
20,28,84,62,1841
20,29,88,64,1905
20,30,87,63,1968
20,31,91,69,2037
20,32,87,68,2105
20,33,88,65,2170
20,34,92,68,2238
20,35,94,71,2309
20,36,90,61,2370
20,37,91,71,2441
20,38,92,71,2512
20,39,84,64,2576
20,40,91,66,2642
20,41,92,62,2704
20,42,84,55,2759
20,43,95,73,2832
20,44,85,61,2893
20,45,84,60,2953
20,46,90,69,3022
20,47,89,66,3088
20,48,89,64,3152
20,49,91,67,3219
20,50,91,65,3284
21,1,78,78,78
21,2,79,74,152
21,3,79,67,219
21,4,73,58,277
21,5,81,64,341
21,6,81,64,405
21,7,89,71,476
21,8,83,62,538
21,9,85,72,610
21,10,90,62,672
21,11,90,71,743
21,12,89,73,816
21,13,90,66,882
21,14,83,66,948
21,15,85,68,1016
21,16,82,60,1076
21,17,88,57,1133
21,18,90,70,1203
21,19,87,65,1268
