t,i,num_sampled,num_new_elements,total_sample_size
1,1,535,535,535
1,2,684,526,1061
1,3,739,513,1574
1,4,765,483,2057
1,5,779,494,2551
1,6,799,486,3037
1,7,808,463,3500
1,8,827,441,3941
1,9,827,459,4400
1,10,797,422,4822
1,11,822,435,5257
1,12,842,430,5687
1,13,834,435,6122
1,14,855,433,6555
1,15,842,413,6968
2,1,549,549,549
2,2,698,533,1082
2,3,750,513,1595
2,4,777,499,2094
2,5,800,485,2579
2,6,775,437,3016
2,7,806,465,3481
2,8,822,476,3957
2,9,817,429,4386
2,10,805,422,4808
2,11,828,404,5212
2,12,814,409,5621
2,13,820,420,6041
2,14,829,430,6471
2,15,814,381,6852
3,1,541,541,541
3,2,697,531,1072
3,3,767,528,1600
3,4,780,520,2120
3,5,813,516,2636
3,6,784,469,3105
3,7,798,473,3578
3,8,800,462,4040
3,9,831,454,4494
3,10,823,459,4953
3,11,822,414,5367
3,12,836,427,5794
3,13,838,418,6212
3,14,844,427,6639
3,15,865,424,7063
4,1,529,529,529
4,2,676,500,1029
4,3,747,513,1542
4,4,752,481,2023
4,5,788,486,2509
4,6,812,461,2970
4,7,803,450,3420
4,8,791,455,3875
4,9,783,418,4293
4,10,846,447,4740
4,11,814,437,5177
4,12,830,404,5581
4,13,828,427,6008
4,14,829,400,6408
4,15,824,420,6828
5,1,523,523,523
5,2,675,508,1031
5,3,749,513,1544
5,4,745,468,2012
5,5,790,486,2498
5,6,790,457,2955
5,7,816,466,3421
5,8,824,463,3884
5,9,806,459,4343
5,10,810,448,4791
5,11,823,421,5212
5,12,837,428,5640
5,13,835,411,6051
5,14,859,419,6470
5,15,830,392,6862
6,1,525,525,525
6,2,686,508,1033
6,3,716,482,1515
6,4,763,483,1998
6,5,752,435,2433
6,6,774,455,2888
6,7,786,458,3346
6,8,796,435,3781
6,9,810,424,4205
6,10,830,446,4651
6,11,831,429,5080
6,12,827,449,5529
6,13,834,412,5941
6,14,834,415,6356
6,15,810,392,6748
7,1,529,529,529
7,2,705,543,1072
7,3,744,496,1568
7,4,763,498,2066
7,5,775,485,2551
7,6,787,454,3005
7,7,785,442,3447
7,8,823,466,3913
7,9,816,452,4365
7,10,832,448,4813
7,11,815,425,5238
7,12,813,407,5645
7,13,823,417,6062
7,14,836,415,6477
7,15,839,390,6867
8,1,540,540,540
8,2,691,525,1065
8,3,732,519,1584
8,4,761,496,2080
8,5,779,474,2554
8,6,807,478,3032
8,7,809,473,3505
8,8,825,470,3975
8,9,834,457,4432
8,10,837,461,4893
8,11,828,427,5320
8,12,840,442,5762
8,13,834,397,6159
8,14,860,428,6587
8,15,827,396,6983
9,1,478,478,478
9,2,631,479,957
9,3,691,454,1411
9,4,732,463,1874
9,5,758,482,2356
9,6,765,449,2805
9,7,793,472,3277
9,8,772,412,3689
9,9,802,429,4118
9,10,791,419,4537
9,11,806,415,4952
9,12,790,404,5356
9,13,793,395,5751
9,14,825,388,6139
9,15,842,416,6555
10,1,414,414,414
10,2,618,472,886
10,3,705,481,1367
10,4,748,492,1859
10,5,766,491,2350
10,6,754,439,2789
10,7,754,427,3216
10,8,776,423,3639
10,9,800,425,4064
10,10,791,432,4496
10,11,800,414,4910
10,12,795,367,5277
10,13,800,395,5672
10,14,790,388,6060
10,15,826,422,6482
11,1,491,491,491
11,2,659,500,991
11,3,716,481,1472
11,4,757,480,1952
11,5,806,522,2474
11,6,792,477,2951
11,7,759,442,3393
11,8,819,472,3865
11,9,816,437,4302
11,10,784,421,4723
11,11,801,412,5135
11,12,801,399,5534
11,13,820,412,5946
11,14,816,395,6341
11,15,837,389,6730
12,1,488,488,488
12,2,639,480,968
12,3,702,474,1442
12,4,735,485,1927
12,5,756,458,2385
12,6,753,415,2800
12,7,761,404,3204
12,8,761,431,3635
12,9,794,427,4062
12,10,781,409,4471
12,11,788,419,4890
12,12,805,415,5305
12,13,800,388,5693
12,14,808,397,6090
12,15,798,374,6464
13,1,483,483,483
13,2,648,494,977
13,3,726,511,1488
13,4,732,491,1979
13,5,762,480,2459
13,6,782,472,2931
13,7,797,464,3395
13,8,791,438,3833
13,9,819,463,4296
13,10,787,401,4697
13,11,800,411,5108
13,12,824,411,5519
13,13,813,424,5943
13,14,845,439,6382
13,15,835,403,6785
14,1,475,475,475
14,2,650,485,960
14,3,666,432,1392
14,4,701,421,1813
14,5,713,428,2241
14,6,759,446,2687
14,7,772,429,3116
14,8,747,383,3499
14,9,756,395,3894
14,10,774,384,4278
14,11,793,411,4689
14,12,827,399,5088
14,13,782,387,5475
14,14,786,364,5839
14,15,812,363,6202
15,1,541,541,541
15,2,699,538,1079
15,3,757,526,1605
15,4,784,517,2122
15,5,813,506,2628
15,6,815,493,3121
15,7,814,467,3588
15,8,820,479,4067
15,9,834,468,4535
15,10,825,450,4985
15,11,829,428,5413
15,12,858,436,5849
15,13,847,424,6273
15,14,845,439,6712
15,15,874,436,7148
16,1,538,538,538
16,2,699,533,1071
16,3,742,524,1595
16,4,765,496,2091
16,5,773,482,2573
16,6,813,502,3075
16,7,803,482,3557
16,8,818,463,4020
16,9,818,453,4473
16,10,822,451,4924
16,11,809,420,5344
16,12,839,427,5771
16,13,831,424,6195
16,14,846,399,6594
16,15,833,402,6996
17,1,515,515,515
17,2,673,492,1007
17,3,728,499,1506
17,4,756,478,1984
17,5,794,480,2464
17,6,805,496,2960
17,7,790,460,3420
17,8,813,455,3875
17,9,827,457,4332
17,10,840,473,4805
17,11,857,456,5261
17,12,832,441,5702
17,13,830,383,6085
17,14,832,429,6514
17,15,825,391,6905
18,1,545,545,545
18,2,659,482,1027
18,3,732,496,1523
18,4,742,484,2007
18,5,791,521,2528
18,6,799,491,3019
18,7,797,446,3465
18,8,815,455,3920
18,9,799,429,4349
18,10,820,420,4769
18,11,845,440,5209
18,12,831,435,5644
18,13,863,453,6097
18,14,839,402,6499
18,15,844,402,6901
19,1,522,522,522
19,2,689,522,1044
19,3,754,535,1579
19,4,779,504,2083
19,5,783,486,2569
19,6,799,490,3059
19,7,804,467,3526
19,8,823,462,3988
19,9,812,438,4426
19,10,822,453,4879
19,11,827,429,5308
19,12,836,448,5756
19,13,858,443,6199
19,14,840,415,6614
19,15,850,451,7065
20,1,536,536,536
20,2,703,541,1077
20,3,745,507,1584
20,4,791,512,2096
20,5,789,476,2572
20,6,783,449,3021
20,7,820,489,3510
20,8,829,475,3985
20,9,819,446,4431
20,10,848,461,4892
20,11,833,418,5310
20,12,820,416,5726
20,13,842,440,6166
20,14,837,416,6582
20,15,831,404,6986
21,1,542,542,542
21,2,676,513,1055
21,3,730,512,1567
21,4,769,512,2079
21,5,801,491,2570
21,6,813,503,3073
21,7,806,474,3547
21,8,825,455,4002
21,9,825,434,4436
21,10,825,435,4871
21,11,826,431,5302
21,12,834,447,5749
21,13,802,411,6160
21,14,811,407,6567
21,15,844,403,6970
22,1,536,536,536
22,2,678,498,1034
22,3,739,502,1536
22,4,748,480,2016
22,5,758,475,2491
22,6,807,494,2985
22,7,809,474,3459
22,8,819,475,3934
22,9,830,468,4402
22,10,804,425,4827
22,11,835,446,5273
22,12,828,435,5708
22,13,822,413,6121
22,14,831,442,6563
22,15,827,415,6978
23,1,439,439,439
23,2,608,457,896
23,3,672,464,1360
23,4,745,513,1873
23,5,751,465,2338
23,6,764,447,2785
23,7,742,408,3193
23,8,791,437,3630
23,9,767,409,4039
23,10,805,422,4461
23,11,785,417,4878
23,12,790,397,5275
23,13,780,376,5651
23,14,819,401,6052
23,15,791,362,6414
24,1,494,494,494
24,2,623,471,965
24,3,689,460,1425
24,4,718,433,1858
24,5,741,463,2321
24,6,761,450,2771
24,7,773,440,3211
24,8,770,421,3632
24,9,790,423,4055
24,10,785,391,4446
24,11,793,434,4880
24,12,807,420,5300
24,13,794,397,5697
24,14,812,397,6094
24,15,809,389,6483
25,1,502,502,502
25,2,674,513,1015
25,3,717,481,1496
25,4,736,455,1951
25,5,754,444,2395
25,6,765,447,2842
25,7,813,464,3306
25,8,782,422,3728
25,9,806,439,4167
25,10,813,425,4592
25,11,814,434,5026
25,12,830,424,5450
25,13,809,396,5846
25,14,807,401,6247
25,15,818,404,6651
26,1,544,544,544
26,2,672,496,1040
26,3,711,500,1540
26,4,756,465,2005
26,5,758,467,2472
26,6,774,423,2895
26,7,808,475,3370
26,8,789,421,3791
26,9,782,408,4199
26,10,819,437,4636
26,11,823,446,5082
26,12,828,429,5511
26,13,832,407,5918
26,14,835,434,6352
26,15,841,380,6732
27,1,533,533,533
27,2,681,517,1050
27,3,751,527,1577
27,4,769,492,2069
27,5,786,498,2567
27,6,812,489,3056
27,7,805,456,3512
27,8,807,459,3971
27,9,798,416,4387
27,10,834,446,4833
27,11,823,429,5262
27,12,819,397,5659
27,13,849,455,6114
27,14,828,385,6499
27,15,857,420,6919
28,1,527,527,527
28,2,691,532,1059
28,3,744,504,1563
28,4,764,499,2062
28,5,791,503,2565
28,6,803,468,3033
28,7,782,455,3488
28,8,825,488,3976
28,9,824,450,4426
28,10,827,449,4875
28,11,821,428,5303
28,12,823,424,5727
28,13,826,420,6147
28,14,840,406,6553
28,15,837,400,6953
29,1,528,528,528
29,2,667,496,1024
29,3,722,497,1521
29,4,767,502,2023
29,5,785,484,2507
29,6,780,460,2967
29,7,819,478,3445
29,8,806,446,3891
29,9,812,445,4336
29,10,828,456,4792
29,11,824,444,5236
29,12,826,422,5658
29,13,843,448,6106
29,14,840,423,6529
29,15,836,422,6951
30,1,542,542,542
30,2,680,504,1046
30,3,768,526,1572
30,4,775,495,2067
30,5,797,499,2566
30,6,810,484,3050
30,7,801,471,3521
30,8,811,464,3985
30,9,822,456,4441
30,10,839,471,4912
30,11,820,437,5349
30,12,836,424,5773
30,13,833,449,6222
30,14,851,424,6646
30,15,837,413,7059
31,1,543,543,543
31,2,711,537,1080
31,3,750,508,1588
31,4,757,490,2078
31,5,810,508,2586
31,6,811,494,3080
31,7,810,464,3544
31,8,825,471,4015
31,9,821,443,4458
31,10,810,442,4900
31,11,828,443,5343
31,12,838,438,5781
31,13,833,444,6225
31,14,824,409,6634
31,15,855,424,7058
32,1,546,546,546
32,2,707,532,1078
32,3,711,468,1546
32,4,765,497,2043
32,5,813,524,2567
32,6,826,502,3069
32,7,807,491,3560
32,8,814,468,4028
32,9,839,456,4484
32,10,811,413,4897
32,11,821,417,5314
32,12,820,405,5719
32,13,834,416,6135
32,14,841,411,6546
32,15,844,402,6948
33,1,535,535,535
33,2,669,503,1038
33,3,720,469,1507
33,4,746,488,1995
33,5,776,496,2491
33,6,796,458,2949
33,7,814,459,3408
33,8,816,464,3872
33,9,816,451,4323
33,10,809,416,4739
33,11,828,436,5175
33,12,838,433,5608
33,13,820,416,6024
33,14,827,417,6441
33,15,826,400,6841
34,1,521,521,521
34,2,673,510,1031
34,3,731,504,1535
34,4,744,484,2019
34,5,768,474,2493
34,6,799,521,3014
34,7,790,443,3457
34,8,783,440,3897
34,9,809,443,4340
34,10,794,420,4760
34,11,800,385,5145
34,12,826,429,5574
34,13,840,419,5993
34,14,868,444,6437
34,15,823,405,6842
35,1,515,515,515
35,2,676,506,1021
35,3,736,504,1525
35,4,751,482,2007
35,5,777,485,2492
35,6,786,452,2944
35,7,807,452,3396
35,8,815,432,3828
35,9,819,443,4271
35,10,821,464,4735
35,11,852,426,5161
35,12,829,423,5584
35,13,836,416,6000
35,14,821,403,6403
35,15,842,400,6803
36,1,547,547,547
36,2,698,523,1070
36,3,731,492,1562
36,4,780,509,2071
36,5,774,490,2561
36,6,797,474,3035
36,7,785,456,3491
36,8,817,470,3961
36,9,816,434,4395
36,10,787,409,4804
36,11,812,422,5226
36,12,833,417,5643
36,13,802,396,6039
36,14,821,401,6440
36,15,828,393,6833
37,1,523,523,523
37,2,664,505,1028
37,3,727,500,1528
37,4,758,466,1994
37,5,746,453,2447
37,6,773,479,2926
37,7,791,460,3386
37,8,788,428,3814
37,9,790,404,4218
37,10,810,441,4659
37,11,832,442,5101
37,12,821,417,5518
37,13,847,412,5930
37,14,814,405,6335
37,15,824,422,6757
38,1,544,544,544
38,2,695,528,1072
38,3,728,485,1557
38,4,773,491,2048
38,5,775,469,2517
38,6,792,474,2991
38,7,816,477,3468
38,8,803,451,3919
38,9,816,451,4370
38,10,814,421,4791
38,11,820,438,5229
38,12,853,428,5657
38,13,852,406,6063
38,14,839,393,6456
38,15,833,398,6854
39,1,536,536,536
39,2,701,518,1054
39,3,753,526,1580
39,4,763,487,2067
39,5,795,497,2564
39,6,814,515,3079
39,7,802,473,3552
39,8,814,478,4030
39,9,830,444,4474
39,10,820,416,4890
39,11,844,448,5338
39,12,845,424,5762
39,13,850,429,6191
39,14,858,433,6624
39,15,835,388,7012
40,1,550,550,550
40,2,678,504,1054
40,3,740,498,1552
40,4,747,468,2020
40,5,786,518,2538
40,6,791,481,3019
40,7,815,465,3484
40,8,832,475,3959
40,9,806,447,4406
40,10,837,446,4852
40,11,813,417,5269
40,12,829,416,5685
40,13,846,434,6119
40,14,827,393,6512
40,15,841,422,6934
41,1,537,537,537
41,2,730,554,1091
41,3,767,539,1630
41,4,783,512,2142
41,5,787,463,2605
41,6,797,490,3095
41,7,801,480,3575
41,8,820,452,4027
41,9,816,446,4473
41,10,808,434,4907
41,11,845,455,5362
41,12,845,407,5769
41,13,841,411,6180
41,14,807,367,6547
41,15,860,430,6977
42,1,542,542,542
42,2,708,532,1074
42,3,760,522,1596
42,4,785,511,2107
42,5,780,478,2585
42,6,798,469,3054
42,7,814,485,3539
42,8,823,478,4017
42,9,838,461,4478
42,10,826,458,4936
42,11,833,445,5381
42,12,849,448,5829
42,13,837,433,6262
42,14,864,435,6697
42,15,841,413,7110
43,1,550,550,550
43,2,687,525,1075
43,3,751,530,1605
43,4,791,534,2139
43,5,787,515,2654
43,6,800,479,3133
43,7,815,484,3617
43,8,802,441,4058
43,9,831,465,4523
43,10,842,445,4968
43,11,804,425,5393
43,12,839,433,5826
43,13,843,425,6251
43,14,856,440,6691
43,15,850,403,7094
44,1,528,528,528
44,2,694,524,1052
44,3,745,516,1568
44,4,754,499,2067
44,5,781,486,2553
44,6,783,452,3005
44,7,820,471,3476
44,8,821,481,3957
44,9,825,457,4414
44,10,818,430,4844
44,11,808,437,5281
44,12,810,422,5703
44,13,826,398,6101
44,14,855,405,6506
44,15,824,389,6895
45,1,526,526,526
45,2,681,505,1031
45,3,737,516,1547
45,4,748,488,2035
45,5,791,495,2530
45,6,807,484,3014
45,7,816,454,3468
45,8,802,424,3892
45,9,830,471,4363
45,10,824,455,4818
45,11,828,445,5263
45,12,826,442,5705
45,13,856,438,6143
45,14,843,442,6585
45,15,843,407,6992
46,1,555,555,555
46,2,709,531,1086
46,3,728,498,1584
46,4,790,508,2092
46,5,794,505,2597
46,6,800,509,3106
46,7,809,459,3565
46,8,818,453,4018
46,9,807,442,4460
46,10,832,438,4898
46,11,837,431,5329
46,12,860,443,5772
46,13,851,430,6202
46,14,837,398,6600
46,15,824,391,6991
47,1,529,529,529
47,2,706,546,1075
47,3,733,494,1569
47,4,766,508,2077
47,5,803,498,2575
47,6,795,455,3030
47,7,824,485,3515
47,8,821,464,3979
47,9,828,456,4435
47,10,831,428,4863
47,11,820,423,5286
47,12,846,425,5711
47,13,844,418,6129
47,14,838,400,6529
47,15,854,400,6929
48,1,542,542,542
48,2,707,553,1095
48,3,732,496,1591
48,4,786,528,2119
48,5,799,499,2618
48,6,807,472,3090
48,7,825,468,3558
48,8,809,487,4045
48,9,844,457,4502
48,10,835,451,4953
48,11,838,447,5400
48,12,828,430,5830
48,13,854,424,6254
48,14,838,441,6695
48,15,846,409,7104
49,1,541,541,541
49,2,679,508,1049
49,3,752,495,1544
49,4,787,493,2037
49,5,794,482,2519
49,6,813,476,2995
49,7,789,436,3431
49,8,829,466,3897
49,9,798,427,4324
49,10,820,443,4767
49,11,827,427,5194
49,12,825,418,5612
49,13,843,411,6023
49,14,826,425,6448
49,15,847,404,6852
50,1,524,524,524
50,2,689,532,1056
50,3,765,546,1602
50,4,773,509,2111
50,5,798,510,2621
50,6,828,513,3134
50,7,814,478,3612
50,8,842,475,4087
50,9,834,463,4550
50,10,836,443,4993
50,11,848,448,5441
50,12,841,432,5873
50,13,849,439,6312
50,14,850,424,6736
50,15,859,445,7181
51,1,522,522,522
51,2,683,511,1033
51,3,737,511,1544
51,4,785,500,2044
51,5,778,464,2508
51,6,816,489,2997
51,7,767,447,3444
51,8,812,439,3883
51,9,823,458,4341
51,10,795,418,4759
51,11,827,424,5183
51,12,840,425,5608
51,13,800,379,5987
51,14,830,409,6396
51,15,845,406,6802
52,1,529,529,529
52,2,699,544,1073
52,3,768,553,1626
52,4,795,517,2143
52,5,806,512,2655
52,6,810,482,3137
52,7,817,489,3626
52,8,830,490,4116
52,9,819,457,4573
52,10,835,466,5039
52,11,850,451,5490
52,12,840,436,5926
52,13,869,453,6379
52,14,857,443,6822
52,15,863,426,7248
53,1,533,533,533
53,2,684,516,1049
53,3,755,522,1571
53,4,783,491,2062
53,5,812,518,2580
53,6,779,471,3051
53,7,820,480,3531
53,8,795,432,3963
53,9,805,449,4412
53,10,819,433,4845
53,11,812,441,5286
53,12,822,409,5695
53,13,836,416,6111
53,14,849,431,6542
53,15,834,402,6944
54,1,492,492,492
54,2,663,497,989
54,3,724,510,1499
54,4,753,486,1985
54,5,752,458,2443
54,6,767,450,2893
54,7,765,446,3339
54,8,800,449,3788
54,9,788,428,4216
54,10,790,419,4635
54,11,835,439,5074
54,12,804,401,5475
54,13,838,417,5892
54,14,813,392,6284
54,15,839,434,6718
55,1,492,492,492
55,2,659,491,983
55,3,707,488,1471
55,4,708,427,1898
55,5,748,434,2332
55,6,759,423,2755
55,7,796,453,3208
55,8,790,434,3642
55,9,792,393,4035
55,10,789,406,4441
55,11,794,393,4834
55,12,810,418,5252
55,13,800,402,5654
55,14,784,354,6008
55,15,806,364,6372
56,1,520,520,520
56,2,700,532,1052
56,3,739,515,1567
56,4,773,501,2068
56,5,764,450,2518
56,6,785,457,2975
56,7,822,500,3475
56,8,814,475,3950
56,9,809,447,4397
56,10,827,436,4833
56,11,840,432,5265
56,12,828,453,5718
56,13,816,400,6118
56,14,809,382,6500
56,15,822,372,6872
57,1,331,331,331
57,2,582,465,796
57,3,646,449,1245
57,4,712,481,1726
57,5,740,491,2217
57,6,766,486,2703
57,7,760,456,3159
57,8,774,427,3586
57,9,782,435,4021
57,10,777,412,4433
57,11,806,462,4895
57,12,801,419,5314
57,13,810,444,5758
57,14,807,423,6181
57,15,814,382,6563
58,1,473,473,473
58,2,666,503,976
58,3,720,524,1500
58,4,754,491,1991
58,5,768,447,2438
58,6,769,474,2912
58,7,769,444,3356
58,8,803,449,3805
58,9,817,436,4241
58,10,777,390,4631
58,11,807,423,5054
58,12,766,392,5446
58,13,807,411,5857
58,14,826,403,6260
58,15,808,392,6652
59,1,521,521,521
59,2,659,487,1008
59,3,754,539,1547
59,4,756,489,2036
59,5,791,481,2517
59,6,799,485,3002
59,7,814,462,3464
59,8,818,440,3904
59,9,827,447,4351
59,10,821,443,4794
59,11,832,427,5221
59,12,829,430,5651
59,13,853,444,6095
59,14,832,438,6533
59,15,816,401,6934
60,1,543,543,543
60,2,714,540,1083
60,3,738,499,1582
60,4,751,474,2056
60,5,775,477,2533
60,6,793,475,3008
60,7,784,438,3446
60,8,801,455,3901
60,9,828,473,4374
60,10,817,448,4822
60,11,811,416,5238
60,12,842,432,5670
60,13,829,413,6083
60,14,862,438,6521
60,15,847,408,6929
61,1,488,488,488
61,2,643,481,969
61,3,700,491,1460
61,4,723,466,1926
61,5,766,472,2398
61,6,770,468,2866
61,7,774,422,3288
61,8,790,446,3734
61,9,804,432,4166
61,10,796,407,4573
61,11,807,426,4999
61,12,795,406,5405
61,13,775,383,5788
61,14,817,400,6188
61,15,827,413,6601
62,1,492,492,492
62,2,671,497,989
62,3,734,494,1483
62,4,743,466,1949
62,5,745,445,2394
62,6,769,470,2864
62,7,785,456,3320
62,8,790,435,3755
62,9,801,437,4192
62,10,814,437,4629
62,11,824,419,5048
62,12,790,396,5444
62,13,821,411,5855
62,14,824,397,6252
62,15,820,374,6626
63,1,527,527,527
63,2,689,511,1038
63,3,701,474,1512
63,4,775,506,2018
63,5,764,480,2498
63,6,770,469,2967
63,7,815,455,3422
63,8,805,452,3874
63,9,811,441,4315
63,10,809,417,4732
63,11,844,429,5161
63,12,844,447,5608
63,13,831,407,6015
63,14,830,424,6439
63,15,858,438,6877
64,1,522,522,522
64,2,705,529,1051
64,3,735,500,1551
64,4,766,495,2046
64,5,804,493,2539
64,6,799,484,3023
64,7,814,487,3510
64,8,806,454,3964
64,9,811,442,4406
64,10,829,440,4846
64,11,826,453,5299
64,12,813,398,5697
64,13,819,385,6082
64,14,865,436,6518
64,15,845,407,6925
65,1,518,518,518
65,2,689,515,1033
65,3,748,517,1550
65,4,769,502,2052
65,5,781,476,2528
65,6,803,493,3021
65,7,816,464,3485
65,8,826,476,3961
65,9,834,461,4422
65,10,826,440,4862
65,11,825,463,5325
65,12,853,484,5809
65,13,835,426,6235
65,14,859,424,6659
65,15,851,431,7090
66,1,532,532,532
66,2,698,518,1050
66,3,731,490,1540
66,4,779,498,2038
66,5,760,456,2494
66,6,802,482,2976
66,7,812,446,3422
66,8,791,429,3851
66,9,779,412,4263
66,10,811,439,4702
66,11,846,458,5160
66,12,815,395,5555
66,13,835,417,5972
66,14,838,418,6390
66,15,842,403,6793
67,1,538,538,538
67,2,686,513,1051
67,3,702,443,1494
67,4,775,477,1971
67,5,786,477,2448
67,6,795,482,2930
67,7,800,447,3377
67,8,821,445,3822
67,9,805,441,4263
67,10,853,481,4744
67,11,835,447,5191
67,12,831,408,5599
67,13,834,420,6019
67,14,832,421,6440
67,15,835,396,6836
68,1,532,532,532
68,2,696,526,1058
68,3,733,509,1567
68,4,789,514,2081
68,5,792,504,2585
68,6,819,514,3099
68,7,821,483,3582
68,8,827,480,4062
68,9,823,441,4503
68,10,833,466,4969
68,11,825,434,5403
68,12,845,446,5849
68,13,836,416,6265
68,14,846,418,6683
68,15,854,411,7094
69,1,505,505,505
69,2,709,535,1040
69,3,747,509,1549
69,4,780,517,2066
69,5,782,478,2544
69,6,810,504,3048
69,7,831,483,3531
69,8,834,468,3999
69,9,846,463,4462
69,10,832,454,4916
